ts,voltage,current,power,readable_time
1762805248,243.1,0.109,10.4,2025-11-11 02:07:28 AM
1762805265,243.1,0.109,10.4,2025-11-11 02:07:45 AM
1762805281,243.1,0.109,10.4,2025-11-11 02:08:01 AM
1762805297,243.1,0.109,10.4,2025-11-11 02:08:17 AM
1762805314,243.1,0.109,10.4,2025-11-11 02:08:34 AM
1762805330,243.1,0.109,10.4,2025-11-11 02:08:50 AM
1762805348,243.1,0.109,10.4,2025-11-11 02:09:08 AM
1762805365,243.1,0.109,10.4,2025-11-11 02:09:25 AM
1762805381,243.1,0.109,10.4,2025-11-11 02:09:41 AM
1762805398,243.1,0.109,10.4,2025-11-11 02:09:58 AM
1762805414,243.1,0.109,10.4,2025-11-11 02:10:14 AM
1762805430,243.1,0.109,10.4,2025-11-11 02:10:30 AM
1762805446,243.1,0.109,10.4,2025-11-11 02:10:46 AM
1762805464,243.1,0.109,10.4,2025-11-11 02:11:04 AM
1762805480,243.1,0.109,10.4,2025-11-11 02:11:20 AM
1762805497,243.1,0.119,11.6,2025-11-11 02:11:37 AM
1762805513,243.1,0.119,11.6,2025-11-11 02:11:53 AM
1762805529,243.1,0.119,11.6,2025-11-11 02:12:09 AM
1762805546,243.1,0.119,11.6,2025-11-11 02:12:26 AM
1762805562,243.1,0.119,11.6,2025-11-11 02:12:42 AM
1762805578,243.1,0.119,11.6,2025-11-11 02:12:58 AM
1762805595,243.1,0.119,11.6,2025-11-11 02:13:15 AM
1762805611,243.1,0.119,11.6,2025-11-11 02:13:31 AM
1762805627,243.1,0.119,11.6,2025-11-11 02:13:47 AM
1762805644,243.1,0.119,11.6,2025-11-11 02:14:04 AM
1762805660,243.1,0.119,11.6,2025-11-11 02:14:20 AM
1762805676,243.1,0.119,11.6,2025-11-11 02:14:36 AM
1762805692,243.1,0.119,11.6,2025-11-11 02:14:52 AM
1762805709,243.1,0.119,11.6,2025-11-11 02:15:09 AM
1762805725,243.1,0.119,11.6,2025-11-11 02:15:25 AM
1762805742,243.1,0.119,11.6,2025-11-11 02:15:42 AM
1762805758,243.1,0.119,11.6,2025-11-11 02:15:58 AM
1762805774,243.6,0.128,12.9,2025-11-11 02:16:14 AM
1762805791,243.6,0.128,12.9,2025-11-11 02:16:31 AM
1762805807,244.1,0.178,20.7,2025-11-11 02:16:47 AM
1762805823,244.1,0.178,20.7,2025-11-11 02:17:03 AM
1762805840,243.6,0.152,20.4,2025-11-11 02:17:20 AM
1762805856,243.6,0.133,15.0,2025-11-11 02:17:36 AM
1762805872,243.6,0.133,15.0,2025-11-11 02:17:52 AM
1762805890,243.6,0.133,15.0,2025-11-11 02:18:10 AM
1762805906,243.6,0.133,15.0,2025-11-11 02:18:26 AM
1762805923,243.6,0.133,15.0,2025-11-11 02:18:43 AM
1762805939,243.6,0.133,15.0,2025-11-11 02:18:59 AM
1762805955,243.6,0.133,15.0,2025-11-11 02:19:15 AM
1762805972,243.6,0.133,15.0,2025-11-11 02:19:32 AM
1762805988,243.6,0.133,15.0,2025-11-11 02:19:48 AM
1762806005,243.6,0.133,15.0,2025-11-11 02:20:05 AM
1762806021,243.6,0.133,15.0,2025-11-11 02:20:21 AM
1762806037,243.6,0.133,15.0,2025-11-11 02:20:37 AM
1762806054,243.6,0.133,15.0,2025-11-11 02:20:54 AM
1762806070,243.6,0.133,15.0,2025-11-11 02:21:10 AM
1762806086,243.6,0.133,15.0,2025-11-11 02:21:26 AM
1762806103,243.1,0.202,25.1,2025-11-11 02:21:43 AM
1762806119,243.1,0.202,25.1,2025-11-11 02:21:59 AM
1762806135,243.6,0.131,16.3,2025-11-11 02:22:15 AM
1762806152,243.6,0.131,16.3,2025-11-11 02:22:32 AM
1762806170,243.1,0.178,24.3,2025-11-11 02:22:50 AM
1762806186,243.1,0.178,24.3,2025-11-11 02:23:06 AM
1762806203,243.1,0.178,24.3,2025-11-11 02:23:23 AM
1762806219,243.1,0.178,24.3,2025-11-11 02:23:39 AM
1762806236,243.6,0.114,15.7,2025-11-11 02:23:56 AM
1762806252,243.6,0.114,15.7,2025-11-11 02:24:12 AM
1762806268,244.1,0.105,9.2,2025-11-11 02:24:28 AM
1762806285,244.1,0.163,17.5,2025-11-11 02:24:45 AM
1762806301,244.1,0.163,17.5,2025-11-11 02:25:01 AM
1762806317,244.1,0.163,17.5,2025-11-11 02:25:17 AM
1762806334,244.1,0.163,17.5,2025-11-11 02:25:34 AM
1762806350,244.1,0.164,22.4,2025-11-11 02:25:50 AM
1762806366,244.1,0.164,22.4,2025-11-11 02:26:06 AM
1762806383,244.1,0.164,22.4,2025-11-11 02:26:23 AM
1762806399,244.1,0.164,22.4,2025-11-11 02:26:39 AM
1762806415,244.1,0.164,22.4,2025-11-11 02:26:55 AM
1762806432,244.1,0.164,22.4,2025-11-11 02:27:12 AM
1762806448,244.1,0.164,22.4,2025-11-11 02:27:28 AM
1762806465,244.1,0.12,13.3,2025-11-11 02:27:45 AM
1762806482,244.1,0.12,13.3,2025-11-11 02:28:02 AM
1762806498,244.1,0.12,13.3,2025-11-11 02:28:18 AM
1762806514,243.6,0.129,16.3,2025-11-11 02:28:34 AM
1762806531,243.6,0.129,16.3,2025-11-11 02:28:51 AM
1762806547,243.6,0.129,16.3,2025-11-11 02:29:07 AM
1762806563,243.6,0.129,16.3,2025-11-11 02:29:23 AM
1762806580,244.1,0.133,16.3,2025-11-11 02:29:40 AM
1762806596,244.1,0.133,16.3,2025-11-11 02:29:56 AM
1762806613,243.6,0.112,13.8,2025-11-11 02:30:13 AM
1762806629,243.6,0.112,13.8,2025-11-11 02:30:29 AM
1762806645,243.6,0.112,13.8,2025-11-11 02:30:45 AM
1762806661,243.6,0.112,13.8,2025-11-11 02:31:01 AM
1762806678,243.1,0.131,18.7,2025-11-11 02:31:18 AM
1762806694,243.1,0.131,18.7,2025-11-11 02:31:34 AM
1762806710,243.1,0.111,12.3,2025-11-11 02:31:50 AM
1762806727,243.1,0.111,12.3,2025-11-11 02:32:07 AM
1762806743,243.1,0.111,12.3,2025-11-11 02:32:23 AM
1762806759,243.1,0.111,12.3,2025-11-11 02:32:39 AM
1762806776,243.1,0.111,12.3,2025-11-11 02:32:56 AM
1762806792,243.1,0.111,12.3,2025-11-11 02:33:12 AM
1762806809,243.1,0.111,12.3,2025-11-11 02:33:29 AM
1762806825,243.1,0.111,12.3,2025-11-11 02:33:45 AM
1762806841,243.1,0.111,12.3,2025-11-11 02:34:01 AM
1762806858,243.1,0.111,12.3,2025-11-11 02:34:18 AM
1762806874,243.1,0.111,12.3,2025-11-11 02:34:34 AM
1762806890,243.1,0.111,12.3,2025-11-11 02:34:50 AM
1762806907,243.1,0.111,12.3,2025-11-11 02:35:07 AM
1762806923,243.1,0.111,12.3,2025-11-11 02:35:23 AM
1762806940,243.1,0.111,12.3,2025-11-11 02:35:40 AM
1762806956,243.1,0.111,12.3,2025-11-11 02:35:56 AM
1762806972,243.1,0.111,12.3,2025-11-11 02:36:12 AM
1762806988,243.1,0.111,12.3,2025-11-11 02:36:28 AM
1762807005,243.1,0.111,12.3,2025-11-11 02:36:45 AM
1762807021,243.1,0.111,12.3,2025-11-11 02:37:01 AM
1762807037,243.1,0.111,12.3,2025-11-11 02:37:17 AM
1762807054,243.6,0.146,12.4,2025-11-11 02:37:34 AM
1762807070,243.6,0.146,12.4,2025-11-11 02:37:50 AM
1762807086,243.6,0.146,12.4,2025-11-11 02:38:06 AM
1762807103,243.6,0.146,12.4,2025-11-11 02:38:23 AM
1762807119,243.6,0.12,13.5,2025-11-11 02:38:39 AM
1762807135,243.6,0.12,13.5,2025-11-11 02:38:55 AM
1762807152,243.6,0.12,13.5,2025-11-11 02:39:12 AM
1762807168,243.6,0.12,13.5,2025-11-11 02:39:28 AM
1762807184,243.6,0.12,13.5,2025-11-11 02:39:44 AM
1762807201,243.6,0.12,13.5,2025-11-11 02:40:01 AM
1762807217,243.6,0.12,13.5,2025-11-11 02:40:17 AM
1762807233,243.6,0.12,13.5,2025-11-11 02:40:33 AM
1762807250,244.1,0.142,17.0,2025-11-11 02:40:50 AM
1762807266,244.1,0.142,17.0,2025-11-11 02:41:06 AM
1762807282,244.1,0.142,17.0,2025-11-11 02:41:22 AM
1762807299,244.1,0.142,17.0,2025-11-11 02:41:39 AM
1762807315,243.6,0.194,26.2,2025-11-11 02:41:55 AM
1762807331,243.6,0.194,26.2,2025-11-11 02:42:11 AM
1762807348,243.1,0.141,17.6,2025-11-11 02:42:28 AM
1762807364,243.1,0.141,17.6,2025-11-11 02:42:44 AM
1762807381,243.1,0.141,17.6,2025-11-11 02:43:01 AM
1762807397,243.1,0.141,17.6,2025-11-11 02:43:17 AM
1762807413,243.1,0.141,17.6,2025-11-11 02:43:33 AM
1762807430,243.1,0.141,17.6,2025-11-11 02:43:50 AM
1762807446,243.1,0.141,17.6,2025-11-11 02:44:06 AM
1762807462,243.1,0.141,17.6,2025-11-11 02:44:22 AM
1762807479,243.1,0.141,17.6,2025-11-11 02:44:39 AM
1762807495,243.1,0.141,17.6,2025-11-11 02:44:55 AM
1762807512,243.1,0.141,17.6,2025-11-11 02:45:12 AM
1762807528,243.1,0.141,17.6,2025-11-11 02:45:28 AM
1762807544,243.1,0.141,17.6,2025-11-11 02:45:44 AM
1762807561,244.5,0.151,16.9,2025-11-11 02:46:01 AM
1762807577,244.5,0.129,12.5,2025-11-11 02:46:17 AM
1762807593,244.5,0.129,12.5,2025-11-11 02:46:33 AM
1762807609,244.5,0.129,12.5,2025-11-11 02:46:49 AM
1762807626,244.5,0.129,12.5,2025-11-11 02:47:06 AM
1762807642,244.1,0.121,13.1,2025-11-11 02:47:22 AM
1762807658,244.1,0.121,13.1,2025-11-11 02:47:38 AM
1762807675,244.1,0.121,13.1,2025-11-11 02:47:55 AM
1762807691,244.1,0.121,13.1,2025-11-11 02:48:11 AM
1762807707,244.1,0.121,13.1,2025-11-11 02:48:27 AM
1762807724,244.1,0.121,13.1,2025-11-11 02:48:44 AM
1762807740,244.1,0.121,13.1,2025-11-11 02:49:00 AM
1762807756,244.1,0.121,13.1,2025-11-11 02:49:16 AM
1762807773,244.1,0.121,13.1,2025-11-11 02:49:33 AM
1762807789,244.1,0.185,22.5,2025-11-11 02:49:49 AM
1762807805,244.1,0.185,22.5,2025-11-11 02:50:05 AM
1762807822,244.1,0.185,22.5,2025-11-11 02:50:22 AM
1762807838,244.1,0.185,22.5,2025-11-11 02:50:38 AM
1762807854,244.1,0.185,22.5,2025-11-11 02:50:54 AM
1762807870,244.1,0.185,22.5,2025-11-11 02:51:10 AM
1762807887,244.1,0.185,22.5,2025-11-11 02:51:27 AM
1762807903,244.1,0.185,22.5,2025-11-11 02:51:43 AM
1762807920,244.1,0.134,15.9,2025-11-11 02:52:00 AM
1762807937,244.1,0.134,15.9,2025-11-11 02:52:17 AM
1762807953,244.1,0.134,15.9,2025-11-11 02:52:33 AM
1762807970,244.1,0.134,15.9,2025-11-11 02:52:50 AM
1762807986,244.5,0.114,11.7,2025-11-11 02:53:06 AM
1762808002,244.5,0.114,11.7,2025-11-11 02:53:22 AM
1762808019,244.5,0.114,11.7,2025-11-11 02:53:39 AM
1762808035,244.5,0.114,11.7,2025-11-11 02:53:55 AM
1762808051,244.5,0.114,11.7,2025-11-11 02:54:11 AM
1762808068,244.5,0.114,11.7,2025-11-11 02:54:28 AM
1762808084,244.5,0.114,11.7,2025-11-11 02:54:44 AM
1762808100,244.5,0.114,11.7,2025-11-11 02:55:00 AM
1762808117,244.5,0.114,11.7,2025-11-11 02:55:17 AM
1762808133,244.5,0.114,11.7,2025-11-11 02:55:33 AM
1762808149,244.5,0.114,11.7,2025-11-11 02:55:49 AM
1762808166,244.5,0.114,11.7,2025-11-11 02:56:06 AM
1762808182,244.5,0.114,11.7,2025-11-11 02:56:22 AM
1762808198,244.5,0.114,11.7,2025-11-11 02:56:38 AM
1762808214,244.5,0.114,11.7,2025-11-11 02:56:54 AM
1762808231,244.5,0.114,11.7,2025-11-11 02:57:11 AM
1762808247,244.5,0.114,11.7,2025-11-11 02:57:27 AM
1762808263,244.1,0.162,19.2,2025-11-11 02:57:43 AM
1762808280,244.1,0.162,19.2,2025-11-11 02:58:00 AM
1762808296,244.1,0.162,19.2,2025-11-11 02:58:16 AM
1762808312,244.1,0.162,19.2,2025-11-11 02:58:32 AM
1762808329,244.5,0.133,12.0,2025-11-11 02:58:49 AM
1762808345,244.5,0.133,12.0,2025-11-11 02:59:05 AM
1762808361,244.5,0.133,12.0,2025-11-11 02:59:21 AM
1762808377,244.5,0.133,12.0,2025-11-11 02:59:37 AM
1762808394,244.5,0.133,12.0,2025-11-11 02:59:54 AM
1762808410,244.5,0.133,12.0,2025-11-11 03:00:10 AM
1762808426,244.1,0.112,12.0,2025-11-11 03:00:26 AM
1762808443,244.1,0.112,12.0,2025-11-11 03:00:43 AM
1762808459,244.1,0.112,12.0,2025-11-11 03:00:59 AM
1762808476,244.1,0.112,12.0,2025-11-11 03:01:16 AM
1762808492,244.1,0.112,12.0,2025-11-11 03:01:32 AM
1762808508,244.1,0.112,12.0,2025-11-11 03:01:48 AM
1762808526,244.1,0.088,8.4,2025-11-11 03:02:06 AM
1762808542,244.1,0.088,8.4,2025-11-11 03:02:22 AM
1762808558,244.1,0.088,8.4,2025-11-11 03:02:38 AM
1762808575,244.1,0.088,8.4,2025-11-11 03:02:55 AM
1762808591,245.0,0.11,12.1,2025-11-11 03:03:11 AM
1762808607,245.0,0.11,12.1,2025-11-11 03:03:27 AM
1762808625,245.0,0.11,12.1,2025-11-11 03:03:45 AM
1762808650,245.5,0.157,13.3,2025-11-11 03:04:10 AM
1762808666,245.5,0.157,13.3,2025-11-11 03:04:26 AM
1762808684,245.5,0.157,13.3,2025-11-11 03:04:44 AM
1762808702,245.5,0.157,13.3,2025-11-11 03:05:02 AM
1762808718,245.5,0.157,13.3,2025-11-11 03:05:18 AM
1762808737,245.5,0.157,13.3,2025-11-11 03:05:37 AM
1762808753,245.5,0.157,13.3,2025-11-11 03:05:53 AM
1762808769,245.5,0.157,13.3,2025-11-11 03:06:09 AM
1762808786,245.0,0.232,29.8,2025-11-11 03:06:26 AM
1762808802,245.0,0.232,29.8,2025-11-11 03:06:42 AM
1762808819,244.5,0.258,42.0,2025-11-11 03:06:59 AM
1762808835,244.5,0.224,30.6,2025-11-11 03:07:15 AM
1762808851,244.5,0.224,30.6,2025-11-11 03:07:31 AM
1762808868,245.0,0.143,16.1,2025-11-11 03:07:48 AM
1762808884,245.0,0.143,16.1,2025-11-11 03:08:04 AM
1762808901,245.0,0.143,16.1,2025-11-11 03:08:21 AM
1762808917,245.0,0.143,16.1,2025-11-11 03:08:37 AM
1762808933,245.0,0.143,16.1,2025-11-11 03:08:53 AM
1762808950,245.0,0.143,16.1,2025-11-11 03:09:10 AM
1762808966,245.0,0.143,16.1,2025-11-11 03:09:26 AM
1762808982,245.0,0.143,16.1,2025-11-11 03:09:42 AM
1762808999,245.0,0.143,16.1,2025-11-11 03:09:59 AM
1762809015,245.0,0.143,16.1,2025-11-11 03:10:15 AM
1762809031,245.0,0.143,16.1,2025-11-11 03:10:31 AM
1762809048,245.0,0.143,16.1,2025-11-11 03:10:48 AM
1762809064,245.0,0.143,16.1,2025-11-11 03:11:04 AM
1762809080,245.0,0.143,16.1,2025-11-11 03:11:20 AM
1762809097,245.0,0.143,16.1,2025-11-11 03:11:37 AM
1762809113,245.5,0.107,5.3,2025-11-11 03:11:53 AM
1762809129,245.5,0.107,5.3,2025-11-11 03:12:09 AM
1762809146,245.5,0.107,5.3,2025-11-11 03:12:26 AM
1762809162,245.5,0.107,5.3,2025-11-11 03:12:42 AM
1762809178,246.0,0.11,12.2,2025-11-11 03:12:58 AM
1762809195,246.0,0.067,4.0,2025-11-11 03:13:15 AM
1762809212,246.0,0.067,4.0,2025-11-11 03:13:32 AM
1762809228,246.0,0.067,4.0,2025-11-11 03:13:48 AM
1762809245,246.0,0.067,4.0,2025-11-11 03:14:05 AM
1762809261,246.0,0.067,4.0,2025-11-11 03:14:21 AM
1762809278,246.0,0.067,4.0,2025-11-11 03:14:38 AM
1762809294,246.0,0.067,4.0,2025-11-11 03:14:54 AM
1762809310,246.0,0.067,4.0,2025-11-11 03:15:10 AM
1762809327,246.0,0.067,4.0,2025-11-11 03:15:27 AM
1762809343,246.0,0.067,4.0,2025-11-11 03:15:43 AM
1762809359,246.0,0.067,4.0,2025-11-11 03:15:59 AM
1762809376,246.0,0.067,4.0,2025-11-11 03:16:16 AM
1762809392,246.0,0.067,4.0,2025-11-11 03:16:32 AM
1762809408,246.0,0.067,4.0,2025-11-11 03:16:48 AM
1762809425,246.5,0.078,11.6,2025-11-11 03:17:05 AM
1762809441,246.5,0.076,5.5,2025-11-11 03:17:21 AM
1762809457,246.5,0.076,5.5,2025-11-11 03:17:37 AM
1762809474,246.5,0.076,5.5,2025-11-11 03:17:54 AM
1762809490,246.5,0.076,5.5,2025-11-11 03:18:10 AM
1762809507,246.5,0.076,5.5,2025-11-11 03:18:27 AM
1762809523,246.5,0.076,5.5,2025-11-11 03:18:43 AM
1762809539,246.5,0.076,5.5,2025-11-11 03:18:59 AM
1762809555,245.5,0.087,6.9,2025-11-11 03:19:15 AM
1762809572,245.5,0.087,6.9,2025-11-11 03:19:32 AM
1762809588,245.5,0.087,6.9,2025-11-11 03:19:48 AM
1762809605,245.5,0.087,6.9,2025-11-11 03:20:05 AM
1762809621,245.5,0.087,6.9,2025-11-11 03:20:21 AM
1762809637,245.5,0.087,6.9,2025-11-11 03:20:37 AM
1762809653,245.5,0.087,6.9,2025-11-11 03:20:53 AM
1762809670,245.5,0.087,6.9,2025-11-11 03:21:10 AM
1762809686,245.5,0.087,6.9,2025-11-11 03:21:26 AM
1762809703,245.5,0.087,6.9,2025-11-11 03:21:43 AM
1762809719,245.5,0.087,6.9,2025-11-11 03:21:59 AM
1762809735,245.5,0.087,6.9,2025-11-11 03:22:15 AM
1762809752,245.5,0.112,6.1,2025-11-11 03:22:32 AM
1762809768,245.5,0.112,6.1,2025-11-11 03:22:48 AM
1762809785,245.5,0.112,6.1,2025-11-11 03:23:05 AM
1762809801,245.5,0.069,4.2,2025-11-11 03:23:21 AM
1762809817,245.5,0.069,4.2,2025-11-11 03:23:37 AM
1762809834,245.5,0.069,4.2,2025-11-11 03:23:54 AM
1762809850,245.5,0.069,4.2,2025-11-11 03:24:10 AM
1762809866,245.5,0.069,4.2,2025-11-11 03:24:26 AM
1762809883,245.5,0.069,4.2,2025-11-11 03:24:43 AM
1762809899,246.5,0.075,4.0,2025-11-11 03:24:59 AM
1762809916,246.5,0.075,4.0,2025-11-11 03:25:16 AM
1762809933,245.5,0.0,0.0,2025-11-11 03:25:33 AM
1762809951,246.0,0.065,6.5,2025-11-11 03:25:51 AM
1762809968,246.0,0.065,6.5,2025-11-11 03:26:08 AM
1762809990,246.0,0.065,6.5,2025-11-11 03:26:30 AM
1762810034,245.0,0.067,4.0,2025-11-11 03:27:14 AM
1762810050,245.0,0.067,4.0,2025-11-11 03:27:30 AM
1762810068,245.0,0.067,4.0,2025-11-11 03:27:48 AM
1762810084,245.0,0.067,4.0,2025-11-11 03:28:04 AM
1762810101,245.0,0.067,4.0,2025-11-11 03:28:21 AM
1762810118,245.0,0.067,4.0,2025-11-11 03:28:38 AM
1762810135,245.5,0.064,3.1,2025-11-11 03:28:55 AM
1762810151,246.0,0.0,0.0,2025-11-11 03:29:11 AM
1762810168,245.5,0.069,3.5,2025-11-11 03:29:28 AM
1762810184,245.5,0.069,3.5,2025-11-11 03:29:44 AM
1762810201,245.5,0.069,3.5,2025-11-11 03:30:01 AM
1762810217,245.5,0.078,3.3,2025-11-11 03:30:17 AM
1762810234,245.5,0.078,3.3,2025-11-11 03:30:34 AM
1762810250,245.5,0.078,3.3,2025-11-11 03:30:50 AM
1762810267,245.5,0.078,3.3,2025-11-11 03:31:07 AM
1762810283,245.5,0.078,3.3,2025-11-11 03:31:23 AM
1762810300,245.5,0.078,3.3,2025-11-11 03:31:40 AM
1762810317,245.5,0.078,3.3,2025-11-11 03:31:57 AM
1762810334,245.5,0.078,3.3,2025-11-11 03:32:14 AM
1762810351,246.0,0.067,4.2,2025-11-11 03:32:31 AM
1762810368,246.0,0.068,4.4,2025-11-11 03:32:48 AM
1762810385,246.0,0.068,4.4,2025-11-11 03:33:05 AM
1762810401,246.0,0.068,4.4,2025-11-11 03:33:21 AM
1762810418,246.0,0.068,4.4,2025-11-11 03:33:38 AM
1762810434,246.0,0.068,4.4,2025-11-11 03:33:54 AM
1762810450,246.0,0.068,4.4,2025-11-11 03:34:10 AM
1762810467,245.5,0.069,3.7,2025-11-11 03:34:27 AM
1762810483,245.5,0.069,3.7,2025-11-11 03:34:43 AM
1762810500,245.5,0.069,3.7,2025-11-11 03:35:00 AM
1762810519,245.5,0.069,3.7,2025-11-11 03:35:19 AM
1762810536,245.5,0.069,3.7,2025-11-11 03:35:36 AM
1762810553,245.5,0.165,28.2,2025-11-11 03:35:53 AM
1762810570,246.0,0.169,18.7,2025-11-11 03:36:10 AM
1762810587,246.0,0.093,7.5,2025-11-11 03:36:27 AM
1762821944,246.0,0.0,0.0,2025-11-11 06:45:44 AM
1762828466,245.5,0.0,0.0,2025-11-11 08:34:26 AM
1762833533,238.9,0.0,0.0,2025-11-11 09:58:53 AM
1762833549,238.9,0.0,0.0,2025-11-11 09:59:09 AM
1762833565,238.9,0.0,0.0,2025-11-11 09:59:25 AM
1762857087,230.1,0.246,30.5,2025-11-11 04:31:27 PM
1762857107,230.1,0.246,30.5,2025-11-11 04:31:47 PM
1762857125,230.1,0.246,30.5,2025-11-11 04:32:05 PM
1762857148,230.1,0.246,30.5,2025-11-11 04:32:28 PM
1762857166,230.1,0.246,30.5,2025-11-11 04:32:46 PM
1762857184,230.1,0.246,30.5,2025-11-11 04:33:04 PM
1762857202,230.1,0.246,30.5,2025-11-11 04:33:22 PM
1762857220,228.8,0.217,22.3,2025-11-11 04:33:40 PM
1762857238,228.8,0.209,27.9,2025-11-11 04:33:58 PM
1762857255,228.8,0.209,27.9,2025-11-11 04:34:15 PM
1762857273,228.8,0.2,14.7,2025-11-11 04:34:33 PM
1762857291,228.8,0.2,14.7,2025-11-11 04:34:51 PM
1762857309,228.8,0.2,14.7,2025-11-11 04:35:09 PM
1762857329,227.6,0.278,35.4,2025-11-11 04:35:29 PM
1762857347,227.6,0.278,35.4,2025-11-11 04:35:47 PM
1762857366,227.6,0.278,35.4,2025-11-11 04:36:06 PM
1762857385,227.6,0.278,35.4,2025-11-11 04:36:25 PM
1762857403,227.6,0.278,35.4,2025-11-11 04:36:43 PM
1762857421,227.6,0.278,35.4,2025-11-11 04:37:01 PM
1762857439,227.6,0.278,35.4,2025-11-11 04:37:19 PM
1762857457,227.6,0.278,35.4,2025-11-11 04:37:37 PM
1762857477,227.6,0.278,35.4,2025-11-11 04:37:57 PM
1762857496,230.5,0.202,21.2,2025-11-11 04:38:16 PM
1762857515,230.5,0.202,21.2,2025-11-11 04:38:35 PM
1762857533,230.5,0.202,21.2,2025-11-11 04:38:53 PM
1762857552,230.5,0.202,21.2,2025-11-11 04:39:12 PM
1762857570,230.5,0.202,21.2,2025-11-11 04:39:30 PM
1762857588,230.5,0.202,21.2,2025-11-11 04:39:48 PM
1762857606,227.6,0.203,19.0,2025-11-11 04:40:06 PM
1762857624,227.6,0.203,19.0,2025-11-11 04:40:24 PM
1762857642,227.6,0.14,13.3,2025-11-11 04:40:42 PM
1762857660,227.6,0.14,13.3,2025-11-11 04:41:00 PM
1762857678,227.6,0.14,13.3,2025-11-11 04:41:18 PM
1762857696,227.6,0.14,13.3,2025-11-11 04:41:36 PM
1762857714,227.6,0.14,13.3,2025-11-11 04:41:54 PM
1762857731,227.6,0.14,13.3,2025-11-11 04:42:11 PM
1762857749,227.6,0.14,13.3,2025-11-11 04:42:29 PM
1762857766,227.6,0.14,13.3,2025-11-11 04:42:46 PM
1762857784,227.6,0.14,13.3,2025-11-11 04:43:04 PM
1762857801,227.6,0.14,13.3,2025-11-11 04:43:21 PM
1762857819,227.6,0.14,13.3,2025-11-11 04:43:39 PM
1762857836,227.6,0.14,13.3,2025-11-11 04:43:56 PM
1762857854,227.6,0.14,13.3,2025-11-11 04:44:14 PM
1762857872,227.6,0.14,13.3,2025-11-11 04:44:32 PM
1762857890,227.6,0.14,13.3,2025-11-11 04:44:50 PM
1762857907,227.6,0.14,13.3,2025-11-11 04:45:07 PM
1762857925,227.6,0.14,13.3,2025-11-11 04:45:25 PM
1762857944,227.6,0.14,13.3,2025-11-11 04:45:44 PM
1762857961,227.6,0.14,13.3,2025-11-11 04:46:01 PM
1762857979,227.6,0.14,13.3,2025-11-11 04:46:19 PM
1762857996,227.6,0.14,13.3,2025-11-11 04:46:36 PM
1762858014,229.7,0.136,15.8,2025-11-11 04:46:54 PM
1762858031,229.7,0.136,15.8,2025-11-11 04:47:11 PM
1762858049,229.7,0.136,15.8,2025-11-11 04:47:29 PM
1762858067,229.7,0.136,15.8,2025-11-11 04:47:47 PM
1762858084,229.7,0.136,15.8,2025-11-11 04:48:04 PM
1762858102,229.7,0.136,15.8,2025-11-11 04:48:22 PM
1762858119,229.7,0.136,15.8,2025-11-11 04:48:39 PM
1762858137,229.7,0.136,15.8,2025-11-11 04:48:57 PM
1762858154,229.7,0.136,15.8,2025-11-11 04:49:14 PM
1762858173,229.7,0.136,15.8,2025-11-11 04:49:33 PM
1762858191,229.7,0.136,15.8,2025-11-11 04:49:51 PM
1762858208,229.7,0.136,15.8,2025-11-11 04:50:08 PM
1762858226,229.7,0.136,15.8,2025-11-11 04:50:26 PM
1762858244,229.7,0.136,15.8,2025-11-11 04:50:44 PM
1762858261,230.1,0.133,11.3,2025-11-11 04:51:01 PM
1762858279,230.1,0.133,11.3,2025-11-11 04:51:19 PM
1762858297,230.1,0.133,11.3,2025-11-11 04:51:37 PM
1762858314,230.1,0.133,11.3,2025-11-11 04:51:54 PM
1762858331,230.1,0.133,11.3,2025-11-11 04:52:11 PM
1762858349,230.1,0.133,11.3,2025-11-11 04:52:29 PM
1762858366,230.1,0.126,10.3,2025-11-11 04:52:46 PM
1762858384,230.1,0.126,10.3,2025-11-11 04:53:04 PM
1762858401,230.1,0.126,10.3,2025-11-11 04:53:21 PM
1762858419,230.1,0.126,10.3,2025-11-11 04:53:39 PM
1762858437,231.0,0.134,11.3,2025-11-11 04:53:57 PM
1762858454,231.0,0.134,11.3,2025-11-11 04:54:14 PM
1762858472,231.0,0.134,11.3,2025-11-11 04:54:32 PM
1762858489,231.0,0.134,11.3,2025-11-11 04:54:49 PM
1762858507,231.0,0.134,11.3,2025-11-11 04:55:07 PM
1762858525,231.4,0.203,24.5,2025-11-11 04:55:25 PM
1762858543,231.4,0.159,16.7,2025-11-11 04:55:43 PM
1762858561,231.4,0.159,16.7,2025-11-11 04:56:01 PM
1762858579,231.4,0.158,15.0,2025-11-11 04:56:19 PM
1762858597,231.4,0.158,15.0,2025-11-11 04:56:37 PM
1762858614,231.4,0.158,15.0,2025-11-11 04:56:54 PM
1762858632,231.4,0.158,15.0,2025-11-11 04:57:12 PM
1762858650,231.4,0.158,15.0,2025-11-11 04:57:30 PM
1762858668,231.4,0.158,15.0,2025-11-11 04:57:48 PM
1762858686,231.4,0.158,15.0,2025-11-11 04:58:06 PM
1762858704,231.4,0.158,15.0,2025-11-11 04:58:24 PM
1762858721,231.4,0.158,15.0,2025-11-11 04:58:41 PM
1762858739,231.4,0.158,15.0,2025-11-11 04:58:59 PM
1762858757,231.4,0.158,15.0,2025-11-11 04:59:17 PM
1762858775,231.4,0.158,15.0,2025-11-11 04:59:35 PM
